"scenario","year","category","gwp_t"
"6: NBS with biomass crops",2080,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2080,"Woodlands (etc.)",-15.5584278262938
"6: NBS with biomass crops",2081,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2081,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2081,"Woodlands (etc.)",-10.1364349636344
"6: NBS with biomass crops",2082,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2082,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2082,"Woodlands (etc.)",-8.76752863914317
"6: NBS with biomass crops",2083,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2083,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2083,"Woodlands (etc.)",-6.70345416431811
"6: NBS with biomass crops",2084,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2084,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2084,"Woodlands (etc.)",-4.96625965997652
"6: NBS with biomass crops",2085,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2085,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2085,"Woodlands (etc.)",-3.19928132221237
"6: NBS with biomass crops",2086,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2086,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2086,"Woodlands (etc.)",-3.25505593782717
"6: NBS with biomass crops",2087,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2087,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2087,"Woodlands (etc.)",-2.28982310068249
"6: NBS with biomass crops",2088,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2088,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2088,"Woodlands (etc.)",-1.31744739218293
"6: NBS with biomass crops",2089,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2089,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2089,"Woodlands (etc.)",-0.402598345565538
"6: NBS with biomass crops",2090,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2090,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2090,"Woodlands (etc.)",0.56070035638104
"6: NBS with biomass crops",2091,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2091,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2091,"Woodlands (etc.)",1.02986967061416
"6: NBS with biomass crops",2092,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2092,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2092,"Woodlands (etc.)",1.44801666771046
"6: NBS with biomass crops",2093,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2093,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2093,"Woodlands (etc.)",2.44540436393933
"6: NBS with biomass crops",2094,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2094,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2094,"Woodlands (etc.)",3.51764522868986
"6: NBS with biomass crops",2095,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2095,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2095,"Woodlands (etc.)",2.33067338550085
"6: NBS with biomass crops",2096,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2096,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2096,"Woodlands (etc.)",3.23755738922839
"6: NBS with biomass crops",2097,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2097,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2097,"Woodlands (etc.)",3.18094941519511
"6: NBS with biomass crops",2098,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2098,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2098,"Woodlands (etc.)",2.97604274324036
"6: NBS with biomass crops",2099,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2099,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2099,"Woodlands (etc.)",3.261191959994
"6: NBS with biomass crops",2100,"Agriculture",25.7381468857211
"6: NBS with biomass crops",2100,"Peatlands",6.3532763168871
"6: NBS with biomass crops",2100,"Woodlands (etc.)",1.286830978009
"7: NBS with organic farming",2015,"Agriculture",43.7276629604311
"7: NBS with organic farming",2015,"Peatlands",21.6286128825099
"7: NBS with organic farming",2015,"Woodlands (etc.)",-22.3427885566549
"7: NBS with organic farming",2016,"Agriculture",43.6860010029903
"7: NBS with organic farming",2016,"Peatlands",21.6286128825099
"7: NBS with organic farming",2016,"Woodlands (etc.)",-21.7912755546402
"7: NBS with organic farming",2017,"Agriculture",43.6443022292911
"7: NBS with organic farming",2017,"Peatlands",21.6286128825099
"7: NBS with organic farming",2017,"Woodlands (etc.)",-18.5799369257605
"7: NBS with organic farming",2018,"Agriculture",43.6025353748745
"7: NBS with organic farming",2018,"Peatlands",21.6286128825099
"7: NBS with organic farming",2018,"Woodlands (etc.)",-18.1426812922702
"7: NBS with organic farming",2019,"Agriculture",43.5606540501874
"7: NBS with organic farming",2019,"Peatlands",21.6286128825099
"7: NBS with organic farming",2019,"Woodlands (etc.)",-17.4724005387993
"7: NBS with organic farming",2020,"Agriculture",43.5186275245974
"7: NBS with organic farming",2020,"Peatlands",21.6286128825099
"7: NBS with organic farming",2020,"Woodlands (etc.)",-16.2832686118365
"7: NBS with organic farming",2021,"Agriculture",43.1235429442005
"7: NBS with organic farming",2021,"Peatlands",20.9088969100232
"7: NBS with organic farming",2021,"Woodlands (etc.)",-15.1694953621508
"7: NBS with organic farming",2022,"Agriculture",42.1326937577092
"7: NBS with organic farming",2022,"Peatlands",20.1891809375366
"7: NBS with organic farming",2022,"Woodlands (etc.)",-14.8573035130665
"7: NBS with organic farming",2023,"Agriculture",41.1631199392195
"7: NBS with organic farming",2023,"Peatlands",19.4694649650499
"7: NBS with organic farming",2023,"Woodlands (etc.)",-14.4609926245981
"7: NBS with organic farming",2024,"Agriculture",40.2145048780052
"7: NBS with organic farming",2024,"Peatlands",18.7497489925633
"7: NBS with organic farming",2024,"Woodlands (etc.)",-14.2115810378452
"7: NBS with organic farming",2025,"Agriculture",39.1370229389368
"7: NBS with organic farming",2025,"Peatlands",18.0300330200766
"7: NBS with organic farming",2025,"Woodlands (etc.)",-13.8987578858525
"7: NBS with organic farming",2026,"Agriculture",37.9755878003016
"7: NBS with organic farming",2026,"Peatlands",17.3115536822539
"7: NBS with organic farming",2026,"Woodlands (etc.)",-13.6931037532988
"7: NBS with organic farming",2027,"Agriculture",37.1971442045578
"7: NBS with organic farming",2027,"Peatlands",16.5930743444312
"7: NBS with organic farming",2027,"Woodlands (etc.)",-13.9397459534527
"7: NBS with organic farming",2028,"Agriculture",36.4307330200855
"7: NBS with organic farming",2028,"Peatlands",15.8745950066085
"7: NBS with organic farming",2028,"Woodlands (etc.)",-13.6636207931145
"7: NBS with organic farming",2029,"Agriculture",35.6762900450041
"7: NBS with organic farming",2029,"Peatlands",15.1561156687858
"7: NBS with organic farming",2029,"Woodlands (etc.)",-13.5944592952859
"7: NBS with organic farming",2030,"Agriculture",34.873773845786
"7: NBS with organic farming",2030,"Peatlands",14.437636330963
"7: NBS with organic farming",2030,"Woodlands (etc.)",-13.3971425616584
"7: NBS with organic farming",2031,"Agriculture",34.0318999154548
"7: NBS with organic farming",2031,"Peatlands",13.7207045092523
"7: NBS with organic farming",2031,"Woodlands (etc.)",-13.6353959112126
"7: NBS with organic farming",2032,"Agriculture",33.2734333110221
"7: NBS with organic farming",2032,"Peatlands",13.0037726875415
"7: NBS with organic farming",2032,"Woodlands (etc.)",-13.6930926838273
"7: NBS with organic farming",2033,"Agriculture",32.5251503416557
"7: NBS with organic farming",2033,"Peatlands",12.2868408658308
"7: NBS with organic farming",2033,"Woodlands (etc.)",-13.7485684541478
"7: NBS with organic farming",2034,"Agriculture",31.7869848384135
"7: NBS with organic farming",2034,"Peatlands",11.56990904412
"7: NBS with organic farming",2034,"Woodlands (etc.)",-14.0144322011373
"7: NBS with organic farming",2035,"Agriculture",31.223558099398
"7: NBS with organic farming",2035,"Peatlands",10.8529772224093
"7: NBS with organic farming",2035,"Woodlands (etc.)",-14.2450779501044
"7: NBS with organic farming",2036,"Agriculture",30.74418725036
"7: NBS with organic farming",2036,"Peatlands",10.1866127463536
"7: NBS with organic farming",2036,"Woodlands (etc.)",-14.92130702467
"7: NBS with organic farming",2037,"Agriculture",30.2673942870911
"7: NBS with organic farming",2037,"Peatlands",9.52024827101748
"7: NBS with organic farming",2037,"Woodlands (etc.)",-16.7884964179053
"7: NBS with organic farming",2038,"Agriculture",29.7931782796974
"7: NBS with organic farming",2038,"Peatlands",8.85388379568136
"7: NBS with organic farming",2038,"Woodlands (etc.)",-17.7669673688455
"7: NBS with organic farming",2039,"Agriculture",29.3215393599014
"7: NBS with organic farming",2039,"Peatlands",8.18751932034523
"7: NBS with organic farming",2039,"Woodlands (etc.)",-19.071648938919
"7: NBS with organic farming",2040,"Agriculture",28.9011133874877
"7: NBS with organic farming",2040,"Peatlands",7.52115484500911
"7: NBS with organic farming",2040,"Woodlands (etc.)",-19.2229134077128
"7: NBS with organic farming",2041,"Agriculture",28.514086640273
"7: NBS with organic farming",2041,"Peatlands",7.35119998068675
"7: NBS with organic farming",2041,"Woodlands (etc.)",-19.8077817373887
"7: NBS with organic farming",2042,"Agriculture",28.1279829437029
"7: NBS with organic farming",2042,"Peatlands",7.1812451163644
"7: NBS with organic farming",2042,"Woodlands (etc.)",-20.9033491526907
"7: NBS with organic farming",2043,"Agriculture",27.7427995688153
"7: NBS with organic farming",2043,"Peatlands",7.01129025204204
"7: NBS with organic farming",2043,"Woodlands (etc.)",-21.8982427297449
"7: NBS with organic farming",2044,"Agriculture",27.358532809056
"7: NBS with organic farming",2044,"Peatlands",6.84133538771968
"7: NBS with organic farming",2044,"Woodlands (etc.)",-23.1708615012544
"7: NBS with organic farming",2045,"Agriculture",26.9751792319931
"7: NBS with organic farming",2045,"Peatlands",6.67138052339733
"7: NBS with organic farming",2045,"Woodlands (etc.)",-24.5242389995814
"7: NBS with organic farming",2046,"Agriculture",26.6023825679246
"7: NBS with organic farming",2046,"Peatlands",6.60775968209528
"7: NBS with organic farming",2046,"Woodlands (etc.)",-25.3422733734636
"7: NBS with organic farming",2047,"Agriculture",26.2307129664001
"7: NBS with organic farming",2047,"Peatlands",6.54413884079324
"7: NBS with organic farming",2047,"Woodlands (etc.)",-27.5586622508853
"7: NBS with organic farming",2048,"Agriculture",25.8601669199974
"7: NBS with organic farming",2048,"Peatlands",6.48051799949119
"7: NBS with organic farming",2048,"Woodlands (etc.)",-28.7071120175328
"7: NBS with organic farming",2049,"Agriculture",25.4907401736711
"7: NBS with organic farming",2049,"Peatlands",6.41689715818914
"7: NBS with organic farming",2049,"Woodlands (etc.)",-30.1419102292299
"7: NBS with organic farming",2050,"Agriculture",25.1901912372366
"7: NBS with organic farming",2050,"Peatlands",6.3532763168871
"7: NBS with organic farming",2050,"Woodlands (etc.)",-32.0970141020913
"7: NBS with organic farming",2051,"Agriculture",25.1901912372366
"7: NBS with organic farming",2051,"Peatlands",6.3532763168871
"7: NBS with organic farming",2051,"Woodlands (etc.)",-33.5852804345968
"7: NBS with organic farming",2052,"Agriculture",25.1901912372366
"7: NBS with organic farming",2052,"Peatlands",6.3532763168871
"7: NBS with organic farming",2052,"Woodlands (etc.)",-34.9392799474249
"7: NBS with organic farming",2053,"Agriculture",25.1901912372366
"7: NBS with organic farming",2053,"Peatlands",6.3532763168871
"7: NBS with organic farming",2053,"Woodlands (etc.)",-36.3516524104396
"7: NBS with organic farming",2054,"Agriculture",25.1901912372366
"7: NBS with organic farming",2054,"Peatlands",6.3532763168871
"7: NBS with organic farming",2054,"Woodlands (etc.)",-37.9017991056616
"7: NBS with organic farming",2055,"Agriculture",25.1901912372366
"7: NBS with organic farming",2055,"Peatlands",6.3532763168871
"7: NBS with organic farming",2055,"Woodlands (etc.)",-39.3600849425259
"7: NBS with organic farming",2056,"Agriculture",25.1901912372366
"7: NBS with organic farming",2056,"Peatlands",6.3532763168871
"7: NBS with organic farming",2056,"Woodlands (etc.)",-39.2303928525042
"7: NBS with organic farming",2057,"Agriculture",25.1901912372366
"7: NBS with organic farming",2057,"Peatlands",6.3532763168871
"7: NBS with organic farming",2057,"Woodlands (etc.)",-41.0741446079886
"7: NBS with organic farming",2058,"Agriculture",25.1901912372366
"7: NBS with organic farming",2058,"Peatlands",6.3532763168871
"7: NBS with organic farming",2058,"Woodlands (etc.)",-41.7890972328523
"7: NBS with organic farming",2059,"Agriculture",25.1901912372366
"7: NBS with organic farming",2059,"Peatlands",6.3532763168871
"7: NBS with organic farming",2059,"Woodlands (etc.)",-42.6392923368524
"7: NBS with organic farming",2060,"Agriculture",25.1901912372366
"7: NBS with organic farming",2060,"Peatlands",6.3532763168871
"7: NBS with organic farming",2060,"Woodlands (etc.)",-40.5360254736285
"7: NBS with organic farming",2061,"Agriculture",25.1901912372366
"7: NBS with organic farming",2061,"Peatlands",6.3532763168871
"7: NBS with organic farming",2061,"Woodlands (etc.)",-39.9635347629592
"7: NBS with organic farming",2062,"Agriculture",25.1901912372366
"7: NBS with organic farming",2062,"Peatlands",6.3532763168871
"7: NBS with organic farming",2062,"Woodlands (etc.)",-39.0814126275433
"7: NBS with organic farming",2063,"Agriculture",25.1901912372366
"7: NBS with organic farming",2063,"Peatlands",6.3532763168871
"7: NBS with organic farming",2063,"Woodlands (etc.)",-38.4947922494626
"7: NBS with organic farming",2064,"Agriculture",25.1901912372366
"7: NBS with organic farming",2064,"Peatlands",6.3532763168871
"7: NBS with organic farming",2064,"Woodlands (etc.)",-37.9653638742101
"7: NBS with organic farming",2065,"Agriculture",25.1901912372366
"7: NBS with organic farming",2065,"Peatlands",6.3532763168871
"7: NBS with organic farming",2065,"Woodlands (etc.)",-35.9994329778482
"7: NBS with organic farming",2066,"Agriculture",25.1901912372366
"7: NBS with organic farming",2066,"Peatlands",6.3532763168871
"7: NBS with organic farming",2066,"Woodlands (etc.)",-34.7149057245561
"7: NBS with organic farming",2067,"Agriculture",25.1901912372366
"7: NBS with organic farming",2067,"Peatlands",6.3532763168871
"7: NBS with organic farming",2067,"Woodlands (etc.)",-35.7365011392575
"7: NBS with organic farming",2068,"Agriculture",25.1901912372366
"7: NBS with organic farming",2068,"Peatlands",6.3532763168871
"7: NBS with organic farming",2068,"Woodlands (etc.)",-34.7226511293083
"7: NBS with organic farming",2069,"Agriculture",25.1901912372366
"7: NBS with organic farming",2069,"Peatlands",6.3532763168871
"7: NBS with organic farming",2069,"Woodlands (etc.)",-33.8688932055993
"7: NBS with organic farming",2070,"Agriculture",25.1901912372366
"7: NBS with organic farming",2070,"Peatlands",6.3532763168871
"7: NBS with organic farming",2070,"Woodlands (etc.)",-32.7565472408893
"7: NBS with organic farming",2071,"Agriculture",25.1901912372366
"7: NBS with organic farming",2071,"Peatlands",6.3532763168871
"7: NBS with organic farming",2071,"Woodlands (etc.)",-29.6749922098194
"7: NBS with organic farming",2072,"Agriculture",25.1901912372366
"7: NBS with organic farming",2072,"Peatlands",6.3532763168871
"7: NBS with organic farming",2072,"Woodlands (etc.)",-28.6279427165132
"7: NBS with organic farming",2073,"Agriculture",25.1901912372366
"7: NBS with organic farming",2073,"Peatlands",6.3532763168871
"7: NBS with organic farming",2073,"Woodlands (etc.)",-27.3488121908383
"7: NBS with organic farming",2074,"Agriculture",25.1901912372366
"7: NBS with organic farming",2074,"Peatlands",6.3532763168871
"7: NBS with organic farming",2074,"Woodlands (etc.)",-26.2851402169266
"7: NBS with organic farming",2075,"Agriculture",25.1901912372366
"7: NBS with organic farming",2075,"Peatlands",6.3532763168871
"7: NBS with organic farming",2075,"Woodlands (etc.)",-24.8202185970166
"7: NBS with organic farming",2076,"Agriculture",25.1901912372366
"7: NBS with organic farming",2076,"Peatlands",6.3532763168871
"7: NBS with organic farming",2076,"Woodlands (etc.)",-21.5219033542493
"7: NBS with organic farming",2077,"Agriculture",25.1901912372366
"7: NBS with organic farming",2077,"Peatlands",6.3532763168871
"7: NBS with organic farming",2077,"Woodlands (etc.)",-21.6521460304672
"7: NBS with organic farming",2078,"Agriculture",25.1901912372366
"7: NBS with organic farming",2078,"Peatlands",6.3532763168871
"7: NBS with organic farming",2078,"Woodlands (etc.)",-20.235348206797
"7: NBS with organic farming",2079,"Agriculture",25.1901912372366
"7: NBS with organic farming",2079,"Peatlands",6.3532763168871
"7: NBS with organic farming",2079,"Woodlands (etc.)",-19.0190404996978
"7: NBS with organic farming",2080,"Agriculture",25.1901912372366
"7: NBS with organic farming",2080,"Peatlands",6.3532763168871
"7: NBS with organic farming",2080,"Woodlands (etc.)",-15.6111646522375
"7: NBS with organic farming",2081,"Agriculture",25.1901912372366
"7: NBS with organic farming",2081,"Peatlands",6.3532763168871
"7: NBS with organic farming",2081,"Woodlands (etc.)",-10.1900719419246
"7: NBS with organic farming",2082,"Agriculture",25.1901912372366
"7: NBS with organic farming",2082,"Peatlands",6.3532763168871
"7: NBS with organic farming",2082,"Woodlands (etc.)",-8.82226428906669
"7: NBS with organic farming",2083,"Agriculture",25.1901912372366
"7: NBS with organic farming",2083,"Peatlands",6.3532763168871
"7: NBS with organic farming",2083,"Woodlands (etc.)",-6.75915303327221
"7: NBS with organic farming",2084,"Agriculture",25.1901912372366
"7: NBS with organic farming",2084,"Peatlands",6.3532763168871
"7: NBS with organic farming",2084,"Woodlands (etc.)",-5.02280299498642
"7: NBS with organic farming",2085,"Agriculture",25.1901912372366
"7: NBS with organic farming",2085,"Peatlands",6.3532763168871
"7: NBS with organic farming",2085,"Woodlands (etc.)",-3.25521119378125
"7: NBS with organic farming",2086,"Agriculture",25.1901912372366
"7: NBS with organic farming",2086,"Peatlands",6.3532763168871
"7: NBS with organic farming",2086,"Woodlands (etc.)",-3.31028106949609
"7: NBS with organic farming",2087,"Agriculture",25.1901912372366
"7: NBS with organic farming",2087,"Peatlands",6.3532763168871
"7: NBS with organic farming",2087,"Woodlands (etc.)",-2.34561728654202
"7: NBS with organic farming",2088,"Agriculture",25.1901912372366
"7: NBS with organic farming",2088,"Peatlands",6.3532763168871
"7: NBS with organic farming",2088,"Woodlands (etc.)",-1.3737404749004
"7: NBS with organic farming",2089,"Agriculture",25.1901912372366
"7: NBS with organic farming",2089,"Peatlands",6.3532763168871
"7: NBS with organic farming",2089,"Woodlands (etc.)",-0.459328817338355
"7: NBS with organic farming",2090,"Agriculture",25.1901912372366
"7: NBS with organic farming",2090,"Peatlands",6.3532763168871
"7: NBS with organic farming",2090,"Woodlands (etc.)",0.501880450950834
"7: NBS with organic farming",2091,"Agriculture",25.1901912372366
"7: NBS with organic farming",2091,"Peatlands",6.3532763168871
"7: NBS with organic farming",2091,"Woodlands (etc.)",0.969007607937354
"7: NBS with organic farming",2092,"Agriculture",25.1901912372366
"7: NBS with organic farming",2092,"Peatlands",6.3532763168871
"7: NBS with organic farming",2092,"Woodlands (etc.)",1.38685986485652
"7: NBS with organic farming",2093,"Agriculture",25.1901912372366
"7: NBS with organic farming",2093,"Peatlands",6.3532763168871
"7: NBS with organic farming",2093,"Woodlands (etc.)",2.38398915872106
"7: NBS with organic farming",2094,"Agriculture",25.1901912372366
"7: NBS with organic farming",2094,"Peatlands",6.3532763168871
"7: NBS with organic farming",2094,"Woodlands (etc.)",3.45600347891788
"7: NBS with organic farming",2095,"Agriculture",25.1901912372366
"7: NBS with organic farming",2095,"Peatlands",6.3532763168871
"7: NBS with organic farming",2095,"Woodlands (etc.)",2.26883215337231
"7: NBS with organic farming",2096,"Agriculture",25.1901912372366
"7: NBS with organic farming",2096,"Peatlands",6.3532763168871
"7: NBS with organic farming",2096,"Woodlands (etc.)",3.17554116144055
"7: NBS with organic farming",2097,"Agriculture",25.1901912372366
"7: NBS with organic farming",2097,"Peatlands",6.3532763168871
"7: NBS with organic farming",2097,"Woodlands (etc.)",3.11878052747884
"7: NBS with organic farming",2098,"Agriculture",25.1901912372366
"7: NBS with organic farming",2098,"Peatlands",6.3532763168871
"7: NBS with organic farming",2098,"Woodlands (etc.)",2.91374001667377
"7: NBS with organic farming",2099,"Agriculture",25.1901912372366
"7: NBS with organic farming",2099,"Peatlands",6.3532763168871
"7: NBS with organic farming",2099,"Woodlands (etc.)",3.19877189524944
"7: NBS with organic farming",2100,"Agriculture",25.1901912372366
"7: NBS with organic farming",2100,"Peatlands",6.3532763168871
"7: NBS with organic farming",2100,"Woodlands (etc.)",1.22466106133208
"8: NBS extra",2015,"Agriculture",43.7276629604311
"8: NBS extra",2015,"Peatlands",21.6286128825099
"8: NBS extra",2015,"Woodlands (etc.)",-22.3427885566549
"8: NBS extra",2016,"Agriculture",43.6860010029903
"8: NBS extra",2016,"Peatlands",21.6286128825099
"8: NBS extra",2016,"Woodlands (etc.)",-21.7912755546402
"8: NBS extra",2017,"Agriculture",43.6443022292911
"8: NBS extra",2017,"Peatlands",21.6286128825099
"8: NBS extra",2017,"Woodlands (etc.)",-18.5799369257605
"8: NBS extra",2018,"Agriculture",43.6025353748745
"8: NBS extra",2018,"Peatlands",21.6286128825099
"8: NBS extra",2018,"Woodlands (etc.)",-18.1426812922702
"8: NBS extra",2019,"Agriculture",43.5606540501874
"8: NBS extra",2019,"Peatlands",21.6286128825099
"8: NBS extra",2019,"Woodlands (etc.)",-17.4724005387993
"8: NBS extra",2020,"Agriculture",43.5186275245974
"8: NBS extra",2020,"Peatlands",21.6286128825099
"8: NBS extra",2020,"Woodlands (etc.)",-16.2632624946504
"8: NBS extra",2021,"Agriculture",43.208919748204
"8: NBS extra",2021,"Peatlands",20.9088969100232
"8: NBS extra",2021,"Woodlands (etc.)",-15.1609460749264
"8: NBS extra",2022,"Agriculture",42.2979161155743
"8: NBS extra",2022,"Peatlands",20.1891809375366
"8: NBS extra",2022,"Woodlands (etc.)",-14.8600820668286
"8: NBS extra",2023,"Agriculture",41.4028081366341
"8: NBS extra",2023,"Peatlands",19.4694649650499
"8: NBS extra",2023,"Woodlands (etc.)",-14.4749727498864
"8: NBS extra",2024,"Agriculture",40.5234297219762
"8: NBS extra",2024,"Peatlands",18.7497489925633
"8: NBS extra",2024,"Woodlands (etc.)",-14.236639124702
"8: NBS extra",2025,"Agriculture",39.5497068491681
"8: NBS extra",2025,"Peatlands",18.0300330200766
"8: NBS extra",2025,"Woodlands (etc.)",-13.9347469905241
"8: NBS extra",2026,"Agriculture",38.4648628426117
"8: NBS extra",2026,"Peatlands",17.3115536822539
"8: NBS extra",2026,"Woodlands (etc.)",-13.7418838133637
"8: NBS extra",2027,"Agriculture",37.7624295871236
"8: NBS extra",2027,"Peatlands",16.5930743444312
"8: NBS extra",2027,"Woodlands (etc.)",-14.001200741029
"8: NBS extra",2028,"Agriculture",37.0682442770295
"8: NBS extra",2028,"Peatlands",15.8745950066085
"8: NBS extra",2028,"Woodlands (etc.)",-13.7376365181369
"8: NBS extra",2029,"Agriculture",36.3822693794748
"8: NBS extra",2029,"Peatlands",15.1561156687858
"8: NBS extra",2029,"Woodlands (etc.)",-13.6809245518296
"8: NBS extra",2030,"Agriculture",35.6447845695084
"8: NBS extra",2030,"Peatlands",14.437636330963
"8: NBS extra",2030,"Woodlands (etc.)",-13.4959049353002
"8: NBS extra",2031,"Agriculture",34.8564425217775
"8: NBS extra",2031,"Peatlands",13.7207045092523
"8: NBS extra",2031,"Woodlands (etc.)",-13.7525440158381
"8: NBS extra",2032,"Agriculture",34.1625125589168
"8: NBS extra",2032,"Peatlands",13.0037726875415
"8: NBS extra",2032,"Woodlands (etc.)",-13.828521837768
"8: NBS extra",2033,"Agriculture",33.4776115132634
"8: NBS extra",2033,"Peatlands",12.2868408658308
"8: NBS extra",2033,"Woodlands (etc.)",-13.9021761582043
"8: NBS extra",2034,"Agriculture",32.8016689429006
"8: NBS extra",2034,"Peatlands",11.56990904412
"8: NBS extra",2034,"Woodlands (etc.)",-14.1861180906499
"8: NBS extra",2035,"Agriculture",32.2976628986913
"8: NBS extra",2035,"Peatlands",10.8529772224093
"8: NBS extra",2035,"Woodlands (etc.)",-14.430635804414
"8: NBS extra",2036,"Agriculture",31.7567027740047
"8: NBS extra",2036,"Peatlands",10.1866127463536
"8: NBS extra",2036,"Woodlands (etc.)",-15.137385752869
"8: NBS extra",2037,"Agriculture",31.2187424359151
"8: NBS extra",2037,"Peatlands",9.52024827101748
"8: NBS extra",2037,"Woodlands (etc.)",-17.0350022047921
"8: NBS extra",2038,"Agriculture",30.6837803989355
"8: NBS extra",2038,"Peatlands",8.85388379568136
"8: NBS extra",2038,"Woodlands (etc.)",-18.0438083441475
"8: NBS extra",2039,"Agriculture",30.151816239742
"8: NBS extra",2039,"Peatlands",8.18751932034523
"8: NBS extra",2039,"Woodlands (etc.)",-19.3787351346853
"8: NBS extra",2040,"Agriculture",29.6705253645686
"8: NBS extra",2040,"Peatlands",7.52115484500911
"8: NBS extra",2040,"Woodlands (etc.)",-19.5601065105301
"8: NBS extra",2041,"Agriculture",29.2269916073799
"8: NBS extra",2041,"Peatlands",7.35119998068675
"8: NBS extra",2041,"Woodlands (etc.)",-20.1895258418042
"8: NBS extra",2042,"Agriculture",28.7846160237011
"8: NBS extra",2042,"Peatlands",7.1812451163644
"8: NBS extra",2042,"Woodlands (etc.)",-21.3295592648344
"8: NBS extra",2043,"Agriculture",28.3433958827563
"8: NBS extra",2043,"Peatlands",7.01129025204204
"8: NBS extra",2043,"Woodlands (etc.)",-22.3688356070178
"8: NBS extra",2044,"Agriculture",27.9033274756597
"8: NBS extra",2044,"Peatlands",6.84133538771968
"8: NBS extra",2044,"Woodlands (etc.)",-23.6857556140662
"8: NBS extra",2045,"Agriculture",27.4644073678178
"8: NBS extra",2045,"Peatlands",6.67138052339733
"8: NBS extra",2045,"Woodlands (etc.)",-25.0833789433183
"8: NBS extra",2046,"Agriculture",27.0363572272413
"8: NBS extra",2046,"Peatlands",6.60775968209528
"8: NBS extra",2046,"Woodlands (etc.)",-25.9421477112613
"8: NBS extra",2047,"Agriculture",26.609700753235
"8: NBS extra",2047,"Peatlands",6.54413884079324
"8: NBS extra",2047,"Woodlands (etc.)",-28.1991946817172
"8: NBS extra",2048,"Agriculture",26.1844344361071
"8: NBS extra",2048,"Peatlands",6.48051799949119
"8: NBS extra",2048,"Woodlands (etc.)",-29.3882278014303
"8: NBS extra",2049,"Agriculture",25.7605540181477
"8: NBS extra",2049,"Peatlands",6.41689715818914
"8: NBS extra",2049,"Woodlands (etc.)",-30.8635361532825
"8: NBS extra",2050,"Agriculture",25.4149924093994
"8: NBS extra",2050,"Peatlands",6.3532763168871
"8: NBS extra",2050,"Woodlands (etc.)",-32.8791269179786
"8: NBS extra",2051,"Agriculture",25.4149924093994
"8: NBS extra",2051,"Peatlands",6.3532763168871
"8: NBS extra",2051,"Woodlands (etc.)",-34.3876498560764
"8: NBS extra",2052,"Agriculture",25.4149924093994
"8: NBS extra",2052,"Peatlands",6.3532763168871
"8: NBS extra",2052,"Woodlands (etc.)",-35.7619662562699
"8: NBS extra",2053,"Agriculture",25.4149924093994
"8: NBS extra",2053,"Peatlands",6.3532763168871
"8: NBS extra",2053,"Woodlands (etc.)",-37.1947145666464
"8: NBS extra",2054,"Agriculture",25.4149924093994
"8: NBS extra",2054,"Peatlands",6.3532763168871
"8: NBS extra",2054,"Woodlands (etc.)",-38.7652947770971
"8: NBS extra",2055,"Agriculture",25.4149924093994
"8: NBS extra",2055,"Peatlands",6.3532763168871
"8: NBS extra",2055,"Woodlands (etc.)",-40.2440735955702
"8: NBS extra",2056,"Agriculture",25.4149924093994
"8: NBS extra",2056,"Peatlands",6.3532763168871
"8: NBS extra",2056,"Woodlands (etc.)",-40.1266644112899
"8: NBS extra",2057,"Agriculture",25.4149924093994
"8: NBS extra",2057,"Peatlands",6.3532763168871
